ID,name
1433,Mechanical behavior
1434,Model approach
1435,Paper surveys
1436,Serial parallels
1437,Augmented reality
1438,Holograms
1439,Holographic displays
1440,Man machine systems
1441,Manipulators
1442,Manual control
1443,Motion planning
1444,Robotic arms
1445,Structural dynamics
1446,Complex operations
1447,Force feedback
1448,Human supervision
1449,Interactive robot
1450,Joy-stick interfaces
1451,MicroSoft
1452,Robot control systems
1453,Robotic manipulators
1454,Acoustic arrays
1455,Acoustic measuring instruments
1456,Costs
1457,Data fusion
1458,Machinery
1459,Recovery
1460,Acoustic measurements
1461,Acoustic techniques
1462,Frequency contents
1463,Information contents
1464,Safety and securities
1465,Spatial resolution
1466,Structural health
1467,Vibrational information
1468,Structural health monitoring
1469,Charging time
1470,Efficiency
1471,System buses
1472,Voltage regulators
1473,Battery chargers
1474,Constant current
1475,Constant current and constant voltages
1476,Hardware implementations
1477,Output inductors
1478,Universal serial bus
1479,Secondary batteries
1480,Atomic beams
1481,Atoms
1482,Frequency standards
1483,Microfabrication
1484,Quantum optics
1485,Ballistic trajectories
1486,Equivalent electrical circuit model
1487,Experimental parameters
1488,Magnetooptical traps
1489,Micro-fabrication techniques
1490,Optical frequency standard
1491,Precision metrology
1492,Precision spectroscopy
1493,Crystal atomic structure
1494,Fuel storage
1495,Imaging techniques
1496,Localized corrosion
1497,Nuclear fuels
1498,Radioactive materials
1499,Steel corrosion
1500,Ultrasonic testing
1501,Austentic stainless steels
1502,Long term performance
1503,Non destructive testing
1504,Rectangular samples
1505,Spent nuclear fuels
1506,Synchrotron x ray diffraction
1507,Ultrasonic C-scan
1508,Stress corrosion cracking
1509,Anchorages (foundations)
1510,Earthquake engineering
1511,Geotechnical engineering
1512,Landslides
1513,Outages
1514,Structural analysis
1515,Aerial reconnaissance
1516,Alaska earthquakes
1517,Moment magnitudes
1518,Northridge earthquakes
1519,Peak ground acceleration
1520,Residential building
1521,Slope deformation
1522,Structural damages
1523,Earthquakes
1524,Health risks
1525,Nursing
1526,Surveying
1527,Health care costs
1528,Health care providers
1529,Hospital costs
1530,Medical errors
1531,Operational failures
1532,Patient health
1533,Quality of care
1534,workarounds
1535,Hospitals
1536,Glues
1537,SPACE system
1538,Gluing
1539,asparaginase
1540,cell extract
1541,clearcoli cell extract
1542,bacterium culture
1543,cell free system
1544,drug approval
1545,extraction
1546,Food and Drug Administration
1547,leukemia
1548,protein expression
1549,protein synthesis
1550,Developable surfaces
1551,Engineering models
1552,Four bar
1553,Graphical methods
1554,Kinematic Analysis
1555,Morphing
1556,Spatial restrictions
1557,Computational fluid dynamics
1558,Vortex flow
1559,Backflow structure
1560,Comprehensive analysis
1561,Computational fluid dynamics simulations
1562,Flow recirculation
1563,Fundamental mechanisms
1564,Low flow condition
1565,Tip clearance
1566,Tip leakage flow
1567,Cavitation
1568,Acoustic impedance
1569,Acoustic resonators
1570,Classical model
1571,Helmholtz resonators
1572,Higher-order
1573,Lumped element equivalent circuit
1574,One-dimensional wave equations
1575,Resonator coupling
1576,Side branches
1577,Equivalent circuits
1578,Mass spectrometry
1579,Petroleum reservoir evaluation
1580,Clustering
1581,Clustering evaluation
1582,Clustering problems
1583,Explicit treatments
1584,External metrics
1585,Gold standards
1586,Noise
1587,Noisy observations
1588,Cluster analysis
1589,Carbon fiber reinforced plastics
1590,Carbon fibers
1591,Computerized tomography
1592,Cracks
1593,Porosity
1594,Reinforcement
1595,Resin transfer molding
1596,Wool
1597,Yarn
1598,Carbon fibre reinforced polymer
1599,Damage mechanics
1600,Delamination growth
1601,Out-of-plane loading
1602,Quasi-static indentation
1603,Quasi-static loading
1604,Reinforced polymers
1605,Tomographic imaging
1606,Loading
1607,Algebra
1608,Boundary value problems
1609,Elasticity
1610,Integration
1611,Laplace transforms
1612,Number theory
1613,Sailing vessels
1614,Collocation
1615,Isogeometric analysis
1616,Linear elasticity
1617,Patch tests
1618,T-splines
1619,Boundary element method
1620,Decoding
1621,Coset coding
1622,Interleaved coding
1623,Physical-layer securities
1624,Quadrature-amplitude modulations (QAM)
1625,Security gap
1626,Wireless transmission scheme
1627,Quadrature amplitude modulation
1628,Copper alloys
1629,Iron alloys
1630,Learning systems
1631,Magnesium alloys
1632,Niobium alloys
1633,Silver alloys
1634,Titanium alloys
1635,Vanadium alloys
1636,Ab initio method
1637,Computational materials science
1638,Formation enthalpy
1639,Machine learning models
1640,Predicting properties
1641,Prediction errors
1642,Cameras
1643,Labeling
1644,Synchronization
1645,Activity recognition
1646,Annotating
1647,Labor intensive
1648,Multiple recordings
1649,Multiple sensors
1650,Video
1651,Video and datum
1652,Visual indicators
1653,Cryptography
1654,Feedback control
1655,Telecommunication repeaters
1656,Nonreciprocal circuits
1657,Operational parameters
1658,Propagation channels
1659,Radio frequency circuitries
1660,Reciprocity principle
1661,Secret key generations
1662,security
1663,Total least squares
1664,beta glucan
1665,"beta-1,3-D-glucan"
1666,endotoxin
1667,air conditioning
1668,animal
1669,climate
1670,cross-sectional study
1671,dust
1672,housing
1673,indoor air pollution
1674,poverty
1675,procedures
1676,Pyroglyphidae
1677,Utah
1678,volatilization
1679,Air Conditioning
1680,"Air Pollution, Indoor"
1681,Animals
1682,beta-Glucans
1683,Climate
1684,Cross-Sectional Studies
1685,Dust
1686,Endotoxins
1687,Housing
1688,Poverty
1689,Volatilization
1690,Irradiation
1691,Conduction radiations
1692,Design and optimization
1693,Environmental change
1694,Geometric manipulation
1695,Thermal conductance
1696,Thermal control systems
1697,Thermal environment
1698,Heat exchangers
1699,Military communications
1700,BER performance
1701,Bit error rate (BER) performance
1702,Orthogonal space-time block codes
1703,Orthogonal space-time blocks
1704,"Single input , single outputs"
1705,Space time
1706,State space partitions
1707,Computer networks
1708,Electrical engineering
1709,General publics
1710,Key management
1711,Usable security
1712,Electronic mail
1713,Approximation theory
1714,Invariance
1715,Time varying control systems
1716,Balanced singular perturbation approximations
1717,Balanced truncation
1718,Boundary approximation methods
1719,Linear time invariant systems
1720,Model parameterization
1721,Model reduction
1722,Model reduction techniques
1723,Singular perturbation approximation
1724,Approximation algorithms
1725,Graphic methods
1726,Image communication systems
1727,Scales (weighing instruments)
1728,Image gradients
1729,Image quality assessment
1730,Local binary patterns
1731,No references
1732,Phase congruency
1733,Image quality
1734,Annealing
1735,Polyethylene terephthalates
1736,Processing
1737,Annealing temperatures
1738,Annealing time
1739,Engineering design
1740,Force response
1741,origami
1742,Polyethylene terephthalates (PET)
1743,Processing method
1744,Traditional engineerings
1745,Plastic bottles
1746,Data mining
1747,Artificial neural network models
1748,Connection weights
1749,Historical records
1750,Input variables
1751,Manufacturing environments
1752,Operating condition
1753,Predictive variables
1754,Process characteristics
1755,Discrete event simulation
1756,Collective robots
1757,Human influences
1758,Human operator
1759,Large parts
1760,Operator influence
1761,Robot swarms
1762,Swarm behavior
1763,Swarm systems
1764,Swarm intelligence
1765,Graphical user interfaces
1766,Dynamic environments
1767,Environment change
1768,Human-robot collaboration
1769,Interactive graphical user interface
1770,On-line path planning
1771,Path re-planning
1772,Performance objective
1773,Robot navigation
1774,Equivalence classes
1775,Formal methods
1776,Model checking
1777,Parallel programming
1778,Data race detection
1779,Java PathFinder
1780,Mechanized proofs
1781,Model checker
1782,Parallel program
1783,Program execution
1784,Sound and complete
1785,Task parallel
1786,Java programming language
1787,Alignment
1788,Construction manager
1789,Design-build projects
1790,Industry professionals
1791,Project complexity
1792,Project delivery method
1793,Project experiences
1794,Public involvement
1795,Transportation projects
1796,Project management
1797,Maximum likelihood estimation
1798,Quadrature phase shift keying
1799,Telemetering
1800,Continuous phase modulation
1801,equalization
1802,Frequency selective multipath
1803,Matching pursuit algorithms
1804,SOQPSK
1805,Sparse channel estimations
1806,Channel estimation
1807,Distribution functions
1808,Communication parameters
1809,Cosimulation
1810,Empirical cumulative distribution functions
1811,Hybrid power systems
1812,Power system networks
1813,Probabilistic network
1814,Differential algebraic equations
1815,Dynamic power systems
1816,Networked systems
1817,Partial observation
1818,Reduced order systems
1819,System measurement
1820,Transient stability models
1821,Transients
1822,Applied origami
1823,Complex 3D geometry
1824,Cost-sensitive
1825,Folding
1826,Folding technique
1827,Manufacturing methods
1828,Buildings
1829,Foundations
1830,Mapping
1831,Soils
1832,Building damage
1833,Building performance
1834,Engineering reconnaissance
1835,Foundation deformation
1836,Foundation performance
1837,Site response
1838,Strong ground motion
1839,Structural resonance
1840,Seismic response
1841,deformation
1842,earthquake damage
1843,earthquake event
1844,foundation
1845,ground motion
1846,seismic design
1847,soil-structure interaction
1848,structural response
1849,Federal District [Mexico]
1850,Mexico City
1851,Mexico [North America]
1852,Density (specific gravity)
1853,Raman spectroscopy
1854,Bending moduli
1855,Carbon material
1856,Destructive testing
1857,Effective materials
1858,Emerging materials
1859,Maximum stiffness
1860,Micro electromechanical system (MEMS)
1861,Cylinders (shapes)
1862,Electron devices
1863,Environmental testing
1864,Polyamides
1865,Rayon
1866,Thermal expansion
1867,Thermal shock
1868,Area projection
1869,Conductive ink
1870,Environmental conditions
1871,Extreme temperatures
1872,Printed electronics
1873,Strength failures
1874,Temperature cycling
1875,Thermal expansion mismatch
1876,Electronics packaging
1877,Diseases
1878,Medical informatics
1879,Proportional control systems
1880,Transfer functions
1881,Two term control systems
1882,Dynamic characteristics
1883,Exercise response
1884,Gulf War
1885,Homeostatic regulations
1886,Oscillatory behaviors
1887,Proportional integral derivative controllers
1888,Response parameters
1889,Control Systems
1890,Feedback Control
1891,Patterns
1892,Persian Gulf
1893,Processes
1894,Transfer Functions
1895,Terahertz waves
1896,Broadband terahertz
1897,Centrosymmetric crystals
1898,Nonlinear excitation
1899,Raman active modes
1900,Solid systems
1901,Terahertz photonics
1902,Thz spectroscopy
1903,Two Dimensional (2 D)
1904,Energy transfer
1905,Anharmonic couplings
1906,Beta barium borate
1907,Coherent Energy Transfer
1908,Excitation pathways
1909,Raman measurements
1910,Transmission measurements
1911,Vibrational excitation
1912,Jets
1913,Liquids
1914,Ordinary differential equations
1915,Isoflux
1916,Jet impingement
1917,Benchmarking
1918,Image Structures
1919,Just-noticeable difference
1920,Reduced reference
1921,Milling (machining)
1922,Photonics
1923,Waveguides
1924,Free spaces
1925,Liquid core waveguide
1926,Metal layer
1927,Milling depth
1928,Optofluidic
1929,Single particle detection
1930,Waveguide channels
1931,Antibiotics
1932,Nucleic acids
1933,Acid sensitivities
1934,Antibiotic drugs
1935,Multi-mode interference
1936,Multiplexed detection
1937,Spot pattern
1938,Biosensors
1939,Diagnosis
1940,Bio photonics
1941,Detection capability
1942,Detection enhancement
1943,Low concentrations
1944,Opto-fluidics
1945,Optofluidic sensors
1946,Human computer interaction
1947,Transparency
1948,Emergent behaviors
1949,Machine systems
1950,Real-world
1951,Swarm robotic systems
1952,Transparency criteria
1953,Human robot interaction
